origin,airline,weekday,duration(min),dep_minutes,route_weekday,pred_price
LIS,TP,Thursday,115,1045.0,LIS_Thursday,74.85667
LIS,VY,Friday,109,1330.0,LIS_Friday,59.97036
LIS,VY,Friday,114,1265.0,LIS_Friday,60.296745
LIS,IB,Friday,109,1330.0,LIS_Friday,61.26445
LIS,IB,Friday,114,1265.0,LIS_Friday,61.59084
LIS,IB,Friday,120,545.0,LIS_Friday,64.25666
LIS,IB,Friday,120,840.0,LIS_Friday,63.026806
LIS,VY,Friday,120,840.0,LIS_Friday,62.26027
LIS,UX,Friday,240,695.0,LIS_Friday,84.41292
LIS,UX,Friday,455,480.0,LIS_Friday,91.095604
LIS,VY,Friday,120,545.0,LIS_Friday,64.31108
LIS,A3,Friday,1285,720.0,LIS_Friday,106.95126
LIS,TP,Friday,115,430.0,LIS_Friday,75.17246
LIS,TP,Friday,115,650.0,LIS_Friday,72.92131
LIS,TP,Friday,115,860.0,LIS_Friday,75.372894
LIS,TP,Friday,115,1045.0,LIS_Friday,72.24706
LIS,IB,Saturday,114,1265.0,LIS_Saturday,61.92762
LIS,IB,Saturday,120,545.0,LIS_Saturday,65.24488
LIS,IB,Saturday,120,840.0,LIS_Saturday,63.64746
LIS,IB,Saturday,120,940.0,LIS_Saturday,63.69265
LIS,VY,Saturday,114,1265.0,LIS_Saturday,61.374813
LIS,VY,Saturday,120,835.0,LIS_Saturday,63.40477
LIS,VY,Saturday,120,940.0,LIS_Saturday,62.9446
LIS,UX,Saturday,240,695.0,LIS_Saturday,86.400085
LIS,UX,Saturday,475,460.0,LIS_Saturday,92.70629
LIS,VY,Saturday,120,545.0,LIS_Saturday,65.82315
LIS,A3,Saturday,1285,720.0,LIS_Saturday,107.74082
LIS,A3,Saturday,1690,720.0,LIS_Saturday,108.94022
LIS,TP,Saturday,115,430.0,LIS_Saturday,75.44426
LIS,TP,Saturday,115,530.0,LIS_Saturday,73.28259
LIS,TP,Saturday,115,650.0,LIS_Saturday,73.19311
LIS,TP,Sunday,115,430.0,LIS_Sunday,76.25625
LIS,IB,Sunday,109,1330.0,LIS_Sunday,61.659164
LIS,IB,Sunday,114,1265.0,LIS_Sunday,61.985546
LIS,IB,Sunday,120,545.0,LIS_Sunday,64.883736
LIS,IB,Sunday,120,840.0,LIS_Sunday,63.653908
LIS,VY,Sunday,109,1330.0,LIS_Sunday,61.106354
LIS,VY,Sunday,114,1265.0,LIS_Sunday,61.43274
LIS,VY,Sunday,120,840.0,LIS_Sunday,63.411217
LIS,TP,Sunday,115,530.0,LIS_Sunday,73.37353
LIS,TP,Sunday,115,650.0,LIS_Sunday,74.15106
LIS,UX,Sunday,240,695.0,LIS_Sunday,86.66494
LIS,UX,Sunday,455,480.0,LIS_Sunday,92.31324
LIS,UX,Sunday,710,1205.0,LIS_Sunday,96.74851
LIS,VY,Sunday,120,545.0,LIS_Sunday,65.462006
LIS,A3,Sunday,1285,720.0,LIS_Sunday,108.4966
LIS,IB,Monday,109,1330.0,LIS_Monday,61.61426
LIS,IB,Monday,114,1265.0,LIS_Monday,61.940643
LIS,IB,Monday,120,545.0,LIS_Monday,65.35719
LIS,IB,Monday,120,840.0,LIS_Monday,64.063576
LIS,VY,Monday,109,1330.0,LIS_Monday,61.06146
LIS,VY,Monday,114,1265.0,LIS_Monday,61.38785
LIS,VY,Monday,120,545.0,LIS_Monday,66.83631
LIS,VY,Monday,120,840.0,LIS_Monday,63.820908
LIS,UX,Monday,475,460.0,LIS_Monday,91.10048
LIS,UX,Monday,950,965.0,LIS_Monday,97.76759
LIS,UX,Monday,710,1205.0,LIS_Monday,94.32086
LIS,A3,Monday,975,1030.0,LIS_Monday,105.68183
LIS,A3,Monday,1380,1030.0,LIS_Monday,104.15926
LIS,A3,Monday,1285,720.0,LIS_Monday,107.019585
LIS,A3,Monday,1690,720.0,LIS_Monday,108.038376
LIS,TP,Tuesday,115,530.0,LIS_Tuesday,68.983826
LIS,TP,Tuesday,115,650.0,LIS_Tuesday,69.74439
LIS,IB,Tuesday,109,1330.0,LIS_Tuesday,61.267418
LIS,IB,Tuesday,114,1265.0,LIS_Tuesday,61.625874
LIS,IB,Tuesday,120,545.0,LIS_Tuesday,64.127525
LIS,IB,Tuesday,120,840.0,LIS_Tuesday,62.844112
LIS,VY,Tuesday,109,1330.0,LIS_Tuesday,60.714603
LIS,VY,Tuesday,114,1265.0,LIS_Tuesday,61.073055
LIS,VY,Tuesday,120,545.0,LIS_Tuesday,63.783394
LIS,VY,Tuesday,120,840.0,LIS_Tuesday,62.040413
LIS,TP,Tuesday,115,1045.0,LIS_Tuesday,67.855934
LIS,TP,Tuesday,115,1250.0,LIS_Tuesday,66.94952
LIS,UX,Tuesday,475,460.0,LIS_Tuesday,91.46178
LIS,UX,Tuesday,710,1205.0,LIS_Tuesday,94.40293
LIS,UX,Tuesday,950,965.0,LIS_Tuesday,97.84966
LIS,VY,Wednesday,109,1330.0,LIS_Wednesday,60.960392
LIS,VY,Wednesday,114,1265.0,LIS_Wednesday,61.286777
LIS,TP,Wednesday,115,530.0,LIS_Wednesday,72.57316
LIS,TP,Wednesday,115,650.0,LIS_Wednesday,73.20473
LIS,IB,Wednesday,109,1330.0,LIS_Wednesday,61.513203
LIS,IB,Wednesday,114,1265.0,LIS_Wednesday,61.839584
LIS,IB,Wednesday,120,545.0,LIS_Wednesday,64.73777
LIS,IB,Wednesday,120,840.0,LIS_Wednesday,63.50795
LIS,VY,Wednesday,120,545.0,LIS_Wednesday,65.31604
LIS,VY,Wednesday,120,840.0,LIS_Wednesday,63.265244
LIS,UX,Wednesday,455,480.0,LIS_Wednesday,91.319954
LIS,A3,Wednesday,1690,720.0,LIS_Wednesday,108.150665
LIS,UX,Wednesday,950,965.0,LIS_Wednesday,100.68956
LIS,UX,Wednesday,240,695.0,LIS_Wednesday,90.198784
LIS,UX,Wednesday,710,1205.0,LIS_Wednesday,100.51522
LIS,VY,Thursday,114,1265.0,LIS_Thursday,61.467934
LIS,VY,Thursday,115,1045.0,LIS_Thursday,62.477215
LIS,VY,Thursday,120,545.0,LIS_Thursday,65.49719
LIS,IB,Thursday,109,1330.0,LIS_Thursday,61.718933
LIS,IB,Thursday,114,1265.0,LIS_Thursday,62.045315
LIS,IB,Thursday,120,545.0,LIS_Thursday,64.91892
LIS,IB,Thursday,120,840.0,LIS_Thursday,63.689095
LIS,VY,Thursday,120,835.0,LIS_Thursday,63.446404
LIS,A3,Thursday,975,1030.0,LIS_Thursday,105.59758
LIS,A3,Thursday,1380,1030.0,LIS_Thursday,103.97664
LIS,A3,Thursday,1285,720.0,LIS_Thursday,106.93533
LIS,UX,Thursday,710,1205.0,LIS_Thursday,96.74802
LIS,UX,Thursday,950,965.0,LIS_Thursday,100.19475
LIS,TP,Thursday,115,530.0,LIS_Thursday,77.351074
LIS,TP,Thursday,115,650.0,LIS_Thursday,78.70496
LIS,VY,Friday,109,1330.0,LIS_Friday,59.97036
LIS,VY,Friday,120,545.0,LIS_Friday,64.31108
LIS,IB,Friday,109,1330.0,LIS_Friday,61.26445
LIS,IB,Friday,114,1265.0,LIS_Friday,61.59084
LIS,IB,Friday,120,545.0,LIS_Friday,64.25666
LIS,IB,Friday,120,840.0,LIS_Friday,63.026806
LIS,VY,Friday,114,1265.0,LIS_Friday,60.296745
LIS,VY,Friday,120,840.0,LIS_Friday,62.26027
LIS,TP,Friday,115,430.0,LIS_Friday,75.17246
LIS,TP,Friday,115,530.0,LIS_Friday,72.28974
LIS,TP,Friday,115,650.0,LIS_Friday,72.92131
LIS,UX,Friday,240,695.0,LIS_Friday,84.41292
LIS,TP,Friday,115,860.0,LIS_Friday,75.372894
LIS,A3,Friday,1285,720.0,LIS_Friday,106.95126
LIS,UX,Friday,710,1205.0,LIS_Friday,96.0851
LIS,VY,Saturday,120,940.0,LIS_Saturday,62.9446
LIS,IB,Saturday,114,1265.0,LIS_Saturday,61.92762
LIS,IB,Saturday,120,545.0,LIS_Saturday,65.24488
LIS,IB,Saturday,120,840.0,LIS_Saturday,63.64746
LIS,IB,Saturday,120,940.0,LIS_Saturday,63.69265
LIS,VY,Saturday,114,1265.0,LIS_Saturday,61.374813
LIS,VY,Saturday,120,835.0,LIS_Saturday,63.40477
LIS,TP,Saturday,115,430.0,LIS_Saturday,75.44426
LIS,TP,Saturday,115,1045.0,LIS_Saturday,69.75053
LIS,TP,Saturday,115,1250.0,LIS_Saturday,68.84411
LIS,UX,Saturday,240,695.0,LIS_Saturday,86.400085
LIS,UX,Saturday,475,460.0,LIS_Saturday,92.70629
LIS,UX,Saturday,710,1205.0,LIS_Saturday,95.392715
LIS,VY,Saturday,120,545.0,LIS_Saturday,65.82315
LIS,UX,Saturday,950,965.0,LIS_Saturday,100.019226
LIS,IB,Sunday,109,1330.0,LIS_Sunday,61.659164
LIS,IB,Sunday,114,1265.0,LIS_Sunday,61.985546
LIS,IB,Sunday,120,545.0,LIS_Sunday,64.883736
LIS,IB,Sunday,120,840.0,LIS_Sunday,63.653908
LIS,VY,Sunday,109,1330.0,LIS_Sunday,61.106354
LIS,VY,Sunday,114,1265.0,LIS_Sunday,61.43274
LIS,VY,Sunday,120,840.0,LIS_Sunday,63.411217
LIS,VY,Sunday,120,545.0,LIS_Sunday,65.462006
LIS,TP,Sunday,115,430.0,LIS_Sunday,76.25625
LIS,TP,Sunday,115,530.0,LIS_Sunday,73.37353
LIS,TP,Sunday,115,650.0,LIS_Sunday,74.15106
LIS,A3,Sunday,975,1030.0,LIS_Sunday,107.14866
LIS,A3,Sunday,1285,720.0,LIS_Sunday,108.4966
LIS,A3,Sunday,1380,1030.0,LIS_Sunday,106.77834
LIS,TP,Sunday,115,860.0,LIS_Sunday,78.19525
LIS,IB,Monday,109,1330.0,LIS_Monday,61.61426
LIS,IB,Monday,114,1265.0,LIS_Monday,61.940643
LIS,IB,Monday,120,545.0,LIS_Monday,65.35719
LIS,IB,Monday,120,840.0,LIS_Monday,64.063576
LIS,VY,Monday,109,1330.0,LIS_Monday,61.06146
LIS,VY,Monday,114,1265.0,LIS_Monday,61.38785
LIS,TP,Monday,115,1045.0,LIS_Monday,70.80524
LIS,TP,Monday,115,1250.0,LIS_Monday,69.998955
LIS,UX,Monday,240,695.0,LIS_Monday,86.88816
LIS,UX,Monday,710,1205.0,LIS_Monday,94.32086
LIS,VY,Monday,120,545.0,LIS_Monday,66.83631
LIS,VY,Monday,120,840.0,LIS_Monday,63.820908
LIS,UX,Monday,950,965.0,LIS_Monday,97.76759
LIS,A3,Monday,975,1030.0,LIS_Monday,105.68183
LIS,A3,Monday,1285,720.0,LIS_Monday,107.019585
LIS,VY,Tuesday,120,545.0,LIS_Tuesday,63.783394
LIS,VY,Tuesday,109,1330.0,LIS_Tuesday,60.714603
LIS,TP,Tuesday,115,530.0,LIS_Tuesday,68.983826
LIS,TP,Tuesday,115,650.0,LIS_Tuesday,69.74439
LIS,TP,Tuesday,115,1045.0,LIS_Tuesday,67.855934
LIS,TP,Tuesday,115,1250.0,LIS_Tuesday,66.94952
LIS,IB,Tuesday,109,1330.0,LIS_Tuesday,61.267418
LIS,IB,Tuesday,114,1265.0,LIS_Tuesday,61.625874
LIS,IB,Tuesday,120,545.0,LIS_Tuesday,64.127525
LIS,IB,Tuesday,120,840.0,LIS_Tuesday,62.844112
LIS,VY,Tuesday,114,1265.0,LIS_Tuesday,61.073055
LIS,VY,Tuesday,120,840.0,LIS_Tuesday,62.040413
LIS,TP,Tuesday,115,860.0,LIS_Tuesday,71.290764
LIS,UX,Tuesday,240,695.0,LIS_Tuesday,83.63663
LIS,UX,Tuesday,475,460.0,LIS_Tuesday,91.46178
LIS,VY,Wednesday,120,545.0,LIS_Wednesday,65.31604
LIS,TP,Wednesday,115,530.0,LIS_Wednesday,72.57316
LIS,TP,Wednesday,115,650.0,LIS_Wednesday,73.20473
LIS,IB,Wednesday,109,1330.0,LIS_Wednesday,61.513203
LIS,IB,Wednesday,114,1265.0,LIS_Wednesday,61.839584
LIS,IB,Wednesday,120,545.0,LIS_Wednesday,64.73777
LIS,IB,Wednesday,120,840.0,LIS_Wednesday,63.50795
LIS,VY,Wednesday,109,1330.0,LIS_Wednesday,60.960392
LIS,VY,Wednesday,114,1265.0,LIS_Wednesday,61.286777
LIS,VY,Wednesday,120,840.0,LIS_Wednesday,63.265244
LIS,TP,Wednesday,115,1045.0,LIS_Wednesday,69.81363
LIS,TP,Wednesday,115,1250.0,LIS_Wednesday,68.90721
LIS,A3,Wednesday,595,1410.0,LIS_Wednesday,114.47996
LIS,A3,Wednesday,1000,1410.0,LIS_Wednesday,108.850204
LIS,A3,Wednesday,1285,720.0,LIS_Wednesday,106.95126
LIS,TP,Thursday,115,530.0,LIS_Thursday,77.351074
LIS,TP,Thursday,115,650.0,LIS_Thursday,78.70496
LIS,IB,Thursday,109,1330.0,LIS_Thursday,61.718933
LIS,IB,Thursday,114,1265.0,LIS_Thursday,62.045315
LIS,IB,Thursday,120,545.0,LIS_Thursday,64.91892
LIS,IB,Thursday,120,840.0,LIS_Thursday,63.689095
LIS,VY,Thursday,114,1265.0,LIS_Thursday,61.467934
LIS,VY,Thursday,115,1045.0,LIS_Thursday,62.477215
LIS,VY,Thursday,120,545.0,LIS_Thursday,65.49719
LIS,VY,Thursday,120,835.0,LIS_Thursday,63.446404
LIS,TP,Thursday,115,1045.0,LIS_Thursday,74.85667
LIS,TP,Thursday,115,1250.0,LIS_Thursday,72.66327
LIS,UX,Thursday,240,695.0,LIS_Thursday,86.03272
LIS,UX,Thursday,475,460.0,LIS_Thursday,93.3603
LIS,A3,Thursday,975,1030.0,LIS_Thursday,105.59758
LIS,VY,Friday,120,545.0,LIS_Friday,64.31108
LIS,TP,Friday,115,530.0,LIS_Friday,72.28974
LIS,TP,Friday,115,650.0,LIS_Friday,72.92131
LIS,IB,Friday,109,1330.0,LIS_Friday,61.26445
LIS,IB,Friday,114,1265.0,LIS_Friday,61.59084
LIS,IB,Friday,120,545.0,LIS_Friday,64.25666
LIS,IB,Friday,120,840.0,LIS_Friday,63.026806
LIS,VY,Friday,109,1330.0,LIS_Friday,59.97036
LIS,VY,Friday,114,1265.0,LIS_Friday,60.296745
LIS,VY,Friday,120,840.0,LIS_Friday,62.26027
LIS,TP,Friday,115,430.0,LIS_Friday,75.17246
LIS,UX,Friday,455,480.0,LIS_Friday,91.095604
LIS,TP,Friday,115,860.0,LIS_Friday,75.372894
LIS,A3,Friday,975,1030.0,LIS_Friday,105.61351
LIS,A3,Friday,1285,720.0,LIS_Friday,106.95126
LIS,TP,Saturday,115,430.0,LIS_Saturday,75.44426
LIS,TP,Saturday,115,1045.0,LIS_Saturday,69.75053
LIS,TP,Saturday,115,1250.0,LIS_Saturday,68.84411
LIS,IB,Saturday,114,1265.0,LIS_Saturday,61.92762
LIS,IB,Saturday,120,545.0,LIS_Saturday,65.24488
LIS,IB,Saturday,120,840.0,LIS_Saturday,63.64746
LIS,IB,Saturday,120,940.0,LIS_Saturday,63.69265
LIS,VY,Saturday,114,1265.0,LIS_Saturday,61.374813
LIS,VY,Saturday,120,545.0,LIS_Saturday,65.82315
LIS,VY,Saturday,120,835.0,LIS_Saturday,63.40477
LIS,VY,Saturday,120,940.0,LIS_Saturday,62.9446
LIS,TP,Saturday,115,530.0,LIS_Saturday,73.28259
LIS,TP,Saturday,115,650.0,LIS_Saturday,73.19311
LIS,TP,Saturday,115,860.0,LIS_Saturday,76.02472
LIS,UX,Saturday,475,460.0,LIS_Saturday,92.70629
LIS,VY,Sunday,114,1265.0,LIS_Sunday,61.43274
LIS,VY,Sunday,120,545.0,LIS_Sunday,65.462006
LIS,TP,Sunday,115,430.0,LIS_Sunday,76.25625
LIS,IB,Sunday,109,1330.0,LIS_Sunday,61.659164
LIS,IB,Sunday,114,1265.0,LIS_Sunday,61.985546
LIS,IB,Sunday,120,545.0,LIS_Sunday,64.883736
LIS,IB,Sunday,120,840.0,LIS_Sunday,63.653908
LIS,VY,Sunday,109,1330.0,LIS_Sunday,61.106354
LIS,VY,Sunday,120,840.0,LIS_Sunday,63.411217
LIS,TP,Sunday,115,530.0,LIS_Sunday,73.37353
LIS,TP,Sunday,115,650.0,LIS_Sunday,74.15106
LIS,A3,Sunday,975,1030.0,LIS_Sunday,107.14866
LIS,A3,Sunday,1285,720.0,LIS_Sunday,108.4966
LIS,TP,Sunday,115,860.0,LIS_Sunday,78.19525
LIS,AF,Sunday,375,300.0,LIS_Sunday,133.82695
LIS,VY,Monday,120,545.0,LIS_Monday,66.83631
LIS,TP,Monday,115,1045.0,LIS_Monday,70.80524
LIS,TP,Monday,115,1250.0,LIS_Monday,69.998955
LIS,IB,Monday,109,1330.0,LIS_Monday,61.61426
LIS,IB,Monday,114,1265.0,LIS_Monday,61.940643
LIS,IB,Monday,120,545.0,LIS_Monday,65.35719
LIS,IB,Monday,120,840.0,LIS_Monday,64.063576
LIS,VY,Monday,109,1330.0,LIS_Monday,61.06146
LIS,VY,Monday,114,1265.0,LIS_Monday,61.38785
LIS,VY,Monday,120,840.0,LIS_Monday,63.820908
LIS,UX,Monday,240,695.0,LIS_Monday,86.88816
LIS,UX,Monday,475,460.0,LIS_Monday,91.10048
LIS,TP,Monday,115,530.0,LIS_Monday,76.21971
LIS,TP,Monday,115,650.0,LIS_Monday,76.639206
LIS,TP,Monday,115,860.0,LIS_Monday,78.39754
LIS,VY,Tuesday,120,840.0,LIS_Tuesday,62.040413
LIS,TP,Tuesday,115,530.0,LIS_Tuesday,68.983826
LIS,TP,Tuesday,115,650.0,LIS_Tuesday,69.74439
LIS,TP,Tuesday,115,860.0,LIS_Tuesday,71.290764
LIS,TP,Tuesday,115,1045.0,LIS_Tuesday,67.855934
LIS,TP,Tuesday,115,1250.0,LIS_Tuesday,66.94952
LIS,IB,Tuesday,109,1330.0,LIS_Tuesday,61.267418
LIS,IB,Tuesday,114,1265.0,LIS_Tuesday,61.625874
LIS,IB,Tuesday,120,545.0,LIS_Tuesday,64.127525
LIS,IB,Tuesday,120,840.0,LIS_Tuesday,62.844112
LIS,VY,Tuesday,109,1330.0,LIS_Tuesday,60.714603
LIS,VY,Tuesday,114,1265.0,LIS_Tuesday,61.073055
LIS,UX,Tuesday,240,695.0,LIS_Tuesday,83.63663
LIS,VY,Tuesday,120,545.0,LIS_Tuesday,63.783394
LIS,A3,Tuesday,1690,720.0,LIS_Tuesday,107.71624
LIS,TP,Wednesday,115,530.0,LIS_Wednesday,72.57316
LIS,TP,Wednesday,115,650.0,LIS_Wednesday,73.20473
LIS,TP,Wednesday,115,1045.0,LIS_Wednesday,69.81363
LIS,TP,Wednesday,115,1250.0,LIS_Wednesday,68.90721
LIS,IB,Wednesday,109,1330.0,LIS_Wednesday,61.513203
LIS,IB,Wednesday,114,1265.0,LIS_Wednesday,61.839584
LIS,IB,Wednesday,120,545.0,LIS_Wednesday,64.73777
LIS,IB,Wednesday,120,840.0,LIS_Wednesday,63.50795
LIS,VY,Wednesday,109,1330.0,LIS_Wednesday,60.960392
LIS,VY,Wednesday,114,1265.0,LIS_Wednesday,61.286777
LIS,VY,Wednesday,120,545.0,LIS_Wednesday,65.31604
LIS,VY,Wednesday,120,840.0,LIS_Wednesday,63.265244
LIS,UX,Wednesday,240,695.0,LIS_Wednesday,90.198784
LIS,UX,Wednesday,455,480.0,LIS_Wednesday,91.319954
LIS,UX,Wednesday,950,965.0,LIS_Wednesday,100.68956
LIS,TP,Thursday,115,530.0,LIS_Thursday,77.351074
LIS,TP,Thursday,115,650.0,LIS_Thursday,78.70496
LIS,IB,Thursday,109,1330.0,LIS_Thursday,61.718933
LIS,IB,Thursday,114,1265.0,LIS_Thursday,62.045315
LIS,IB,Thursday,120,545.0,LIS_Thursday,64.91892
LIS,IB,Thursday,120,840.0,LIS_Thursday,63.689095
LIS,VY,Thursday,114,1265.0,LIS_Thursday,61.467934
LIS,VY,Thursday,115,1045.0,LIS_Thursday,62.477215
LIS,VY,Thursday,120,545.0,LIS_Thursday,65.49719
LIS,VY,Thursday,120,835.0,LIS_Thursday,63.446404
LIS,TP,Thursday,115,1045.0,LIS_Thursday,74.85667
LIS,TP,Thursday,115,1250.0,LIS_Thursday,72.66327
LIS,TP,Thursday,115,430.0,LIS_Thursday,81.77013
LIS,TP,Thursday,115,860.0,LIS_Thursday,77.88913
LIS,UX,Thursday,240,695.0,LIS_Thursday,86.03272
LIS,VY,Friday,120,840.0,LIS_Friday,62.26027
LIS,TP,Friday,115,430.0,LIS_Friday,75.17246
LIS,TP,Friday,115,530.0,LIS_Friday,72.28974
LIS,TP,Friday,115,650.0,LIS_Friday,72.92131
LIS,IB,Friday,109,1330.0,LIS_Friday,61.26445
LIS,IB,Friday,114,1265.0,LIS_Friday,61.59084
LIS,IB,Friday,120,545.0,LIS_Friday,64.25666
LIS,IB,Friday,120,840.0,LIS_Friday,63.026806
LIS,VY,Friday,109,1330.0,LIS_Friday,59.97036
LIS,VY,Friday,114,1265.0,LIS_Friday,60.296745
LIS,VY,Friday,120,545.0,LIS_Friday,64.31108
LIS,TP,Friday,115,860.0,LIS_Friday,75.372894
LIS,TP,Friday,115,1045.0,LIS_Friday,72.24706
LIS,TP,Friday,115,1250.0,LIS_Friday,71.340645
LIS,UX,Friday,455,480.0,LIS_Friday,91.095604
LIS,TP,Saturday,115,430.0,LIS_Saturday,75.44426
LIS,TP,Saturday,115,1045.0,LIS_Saturday,69.75053
LIS,TP,Saturday,115,1250.0,LIS_Saturday,68.84411
LIS,IB,Saturday,114,1265.0,LIS_Saturday,61.92762
LIS,IB,Saturday,120,545.0,LIS_Saturday,65.24488
LIS,IB,Saturday,120,840.0,LIS_Saturday,63.64746
LIS,IB,Saturday,120,940.0,LIS_Saturday,63.69265
LIS,VY,Saturday,114,1265.0,LIS_Saturday,61.374813
LIS,VY,Saturday,120,545.0,LIS_Saturday,65.82315
LIS,VY,Saturday,120,835.0,LIS_Saturday,63.40477
LIS,VY,Saturday,120,940.0,LIS_Saturday,62.9446
LIS,TP,Saturday,115,530.0,LIS_Saturday,73.28259
LIS,TP,Saturday,115,650.0,LIS_Saturday,73.19311
LIS,TP,Saturday,115,860.0,LIS_Saturday,76.02472
LIS,UX,Saturday,240,695.0,LIS_Saturday,86.400085
LIS,VY,Sunday,109,1330.0,LIS_Sunday,61.106354
LIS,TP,Sunday,115,430.0,LIS_Sunday,76.25625
LIS,IB,Sunday,109,1330.0,LIS_Sunday,61.659164
LIS,IB,Sunday,114,1265.0,LIS_Sunday,61.985546
LIS,IB,Sunday,120,545.0,LIS_Sunday,64.883736
LIS,IB,Sunday,120,840.0,LIS_Sunday,63.653908
LIS,VY,Sunday,114,1265.0,LIS_Sunday,61.43274
LIS,VY,Sunday,120,545.0,LIS_Sunday,65.462006
LIS,VY,Sunday,120,840.0,LIS_Sunday,63.411217
LIS,TP,Sunday,115,530.0,LIS_Sunday,73.37353
LIS,TP,Sunday,115,650.0,LIS_Sunday,74.15106
LIS,TP,Sunday,115,860.0,LIS_Sunday,78.19525
LIS,UX,Sunday,240,695.0,LIS_Sunday,86.66494
LIS,UX,Sunday,455,480.0,LIS_Sunday,92.31324
LIS,A3,Sunday,975,1030.0,LIS_Sunday,107.14866
LIS,VY,Monday,120,840.0,LIS_Monday,63.820908
LIS,TP,Monday,115,1045.0,LIS_Monday,70.80524
LIS,TP,Monday,115,1250.0,LIS_Monday,69.998955
LIS,IB,Monday,109,1330.0,LIS_Monday,61.61426
LIS,IB,Monday,114,1265.0,LIS_Monday,61.940643
LIS,IB,Monday,120,545.0,LIS_Monday,65.35719
LIS,IB,Monday,120,840.0,LIS_Monday,64.063576
LIS,VY,Monday,109,1330.0,LIS_Monday,61.06146
LIS,VY,Monday,114,1265.0,LIS_Monday,61.38785
LIS,TP,Monday,115,530.0,LIS_Monday,76.21971
LIS,TP,Monday,115,650.0,LIS_Monday,76.639206
LIS,UX,Monday,240,695.0,LIS_Monday,86.88816
LIS,UX,Monday,475,460.0,LIS_Monday,91.10048
LIS,VY,Monday,120,545.0,LIS_Monday,66.83631
LIS,A3,Monday,975,1030.0,LIS_Monday,105.68183
LIS,VY,Tuesday,120,545.0,LIS_Tuesday,63.783394
LIS,TP,Tuesday,115,530.0,LIS_Tuesday,68.983826
LIS,TP,Tuesday,115,650.0,LIS_Tuesday,69.74439
LIS,TP,Tuesday,115,860.0,LIS_Tuesday,71.290764
LIS,TP,Tuesday,115,1045.0,LIS_Tuesday,67.855934
LIS,TP,Tuesday,115,1250.0,LIS_Tuesday,66.94952
LIS,IB,Tuesday,109,1330.0,LIS_Tuesday,61.267418
LIS,IB,Tuesday,114,1265.0,LIS_Tuesday,61.625874
LIS,IB,Tuesday,120,545.0,LIS_Tuesday,64.127525
LIS,IB,Tuesday,120,840.0,LIS_Tuesday,62.844112
LIS,VY,Tuesday,109,1330.0,LIS_Tuesday,60.714603
LIS,VY,Tuesday,114,1265.0,LIS_Tuesday,61.073055
LIS,VY,Tuesday,120,840.0,LIS_Tuesday,62.040413
LIS,A3,Tuesday,1285,720.0,LIS_Tuesday,106.51684
LIS,TP,Tuesday,115,430.0,LIS_Tuesday,75.91057
LIS,TP,Wednesday,115,530.0,LIS_Wednesday,72.57316
LIS,TP,Wednesday,115,650.0,LIS_Wednesday,73.20473
LIS,TP,Wednesday,115,1045.0,LIS_Wednesday,69.81363
LIS,TP,Wednesday,115,1250.0,LIS_Wednesday,68.90721
LIS,IB,Wednesday,109,1330.0,LIS_Wednesday,61.513203
LIS,IB,Wednesday,114,1265.0,LIS_Wednesday,61.839584
LIS,IB,Wednesday,120,545.0,LIS_Wednesday,64.73777
LIS,IB,Wednesday,120,840.0,LIS_Wednesday,63.50795
LIS,VY,Wednesday,109,1330.0,LIS_Wednesday,60.960392
LIS,VY,Wednesday,114,1265.0,LIS_Wednesday,61.286777
LIS,VY,Wednesday,120,545.0,LIS_Wednesday,65.31604
LIS,VY,Wednesday,120,840.0,LIS_Wednesday,63.265244
LIS,TP,Wednesday,115,430.0,LIS_Wednesday,75.45588
LIS,UX,Wednesday,240,695.0,LIS_Wednesday,90.198784
LIS,UX,Wednesday,455,480.0,LIS_Wednesday,91.319954
LIS,TP,Thursday,115,530.0,LIS_Thursday,77.351074
LIS,TP,Thursday,115,650.0,LIS_Thursday,78.70496
LIS,TP,Thursday,115,1045.0,LIS_Thursday,74.85667
LIS,TP,Thursday,115,1250.0,LIS_Thursday,72.66327
LIS,IB,Thursday,109,1330.0,LIS_Thursday,61.718933
LIS,IB,Thursday,114,1265.0,LIS_Thursday,62.045315
LIS,IB,Thursday,120,545.0,LIS_Thursday,64.91892
LIS,IB,Thursday,120,840.0,LIS_Thursday,63.689095
LIS,VY,Thursday,114,1265.0,LIS_Thursday,61.467934
LIS,VY,Thursday,115,1045.0,LIS_Thursday,62.477215
LIS,VY,Thursday,120,545.0,LIS_Thursday,65.49719
LIS,VY,Thursday,120,835.0,LIS_Thursday,63.446404
LIS,TP,Thursday,115,860.0,LIS_Thursday,77.88913
LIS,TP,Thursday,115,430.0,LIS_Thursday,81.77013
LIS,UX,Thursday,240,695.0,LIS_Thursday,86.03272
CMN,IB,Wednesday,265,825.0,CMN_Wednesday,132.71727
CMN,AT,Wednesday,70,960.0,CMN_Wednesday,116.13183
CMN,AT,Wednesday,130,575.0,CMN_Wednesday,116.59893
CMN,TP,Wednesday,240,735.0,CMN_Wednesday,137.03207
CMN,TP,Wednesday,425,735.0,CMN_Wednesday,149.49039
CMN,IB,Wednesday,70,960.0,CMN_Wednesday,142.12473
CMN,IB,Wednesday,955,1000.0,CMN_Wednesday,153.70203
CMN,IB,Wednesday,390,980.0,CMN_Wednesday,155.61707
CMN,IB,Wednesday,475,615.0,CMN_Wednesday,156.0461
