origin,destination,date,price,airline,duration,segments,duration_min,departure_dt,arrival_dt,dep_date,dep_time,dep_minutes,arr_date,arr_time,arr_minutes,weekday
ZRH,LON,2026-03-13,316,British Airways,6000,0,100.0,2026-03-13 19:15:00,2026-03-13 19:55:00,2026-03-13,19:15:00,1155,2026-03-13,19:55:00,1195,Friday
ZRH,LON,2026-03-13,412,SWISS,7200,0,120.0,2026-03-13 07:05:00,2026-03-13 08:05:00,2026-03-13,07:05:00,425,2026-03-13,08:05:00,485,Friday
ZRH,LON,2026-03-13,214,Vueling,45300,1,755.0,2026-03-13 21:35:00,2026-03-14 09:10:00,2026-03-13,21:35:00,1295,2026-03-14,09:10:00,550,Friday
ZRH,LON,2026-03-13,222,Vueling,57000,1,950.0,2026-03-13 21:35:00,2026-03-14 12:25:00,2026-03-13,21:35:00,1295,2026-03-14,12:25:00,745,Friday
ZRH,LON,2026-03-13,230,Vueling,45300,1,755.0,2026-03-13 21:35:00,2026-03-14 09:10:00,2026-03-13,21:35:00,1295,2026-03-14,09:10:00,550,Friday
ZRH,LON,2026-03-13,231,Scandinavian Airlines,33600,1,560.0,2026-03-13 13:00:00,2026-03-13 21:20:00,2026-03-13,13:00:00,780,2026-03-13,21:20:00,1280,Friday
ZRH,LON,2026-03-13,238,Sun,78600,1,1310.0,2026-03-13 13:45:00,2026-03-14 10:35:00,2026-03-13,13:45:00,825,2026-03-14,10:35:00,635,Friday
ZRH,LON,2026-03-14,93,easy,6300,0,105.0,2026-03-14 15:10:00,2026-03-14 15:55:00,2026-03-14,15:10:00,910,2026-03-14,15:55:00,955,Saturday
ZRH,LON,2026-03-14,93,easy,6600,0,110.0,2026-03-14 16:05:00,2026-03-14 16:55:00,2026-03-14,16:05:00,965,2026-03-14,16:55:00,1015,Saturday
ZRH,LON,2026-03-14,108,easy,6600,0,110.0,2026-03-14 13:20:00,2026-03-14 14:10:00,2026-03-14,13:20:00,800,2026-03-14,14:10:00,850,Saturday
ZRH,LON,2026-03-14,111,easy,6300,0,105.0,2026-03-14 09:25:00,2026-03-14 10:10:00,2026-03-14,09:25:00,565,2026-03-14,10:10:00,610,Saturday
ZRH,LON,2026-03-14,229,British Airways,6000,0,100.0,2026-03-14 11:10:00,2026-03-14 11:50:00,2026-03-14,11:10:00,670,2026-03-14,11:50:00,710,Saturday
ZRH,LON,2026-03-14,166,Eurowings,21300,1,355.0,2026-03-14 08:10:00,2026-03-14 13:05:00,2026-03-14,08:10:00,490,2026-03-14,13:05:00,785,Saturday
ZRH,LON,2026-03-14,166,Eurowings,14100,1,235.0,2026-03-14 08:40:00,2026-03-14 11:35:00,2026-03-14,08:40:00,520,2026-03-14,11:35:00,695,Saturday
ZRH,LON,2026-03-14,166,Eurowings,26400,1,440.0,2026-03-14 08:40:00,2026-03-14 15:00:00,2026-03-14,08:40:00,520,2026-03-14,15:00:00,900,Saturday
ZRH,LON,2026-03-14,182,Iberia,49500,1,825.0,2026-03-14 19:40:00,2026-03-15 08:25:00,2026-03-14,19:40:00,1180,2026-03-15,08:25:00,505,Saturday
ZRH,LON,2026-03-14,191,Vueling,45300,1,755.0,2026-03-14 21:35:00,2026-03-15 09:10:00,2026-03-14,21:35:00,1295,2026-03-15,09:10:00,550,Saturday
ZRH,LON,2026-03-15,160,easy,6300,0,105.0,2026-03-15 12:05:00,2026-03-15 12:50:00,2026-03-15,12:05:00,725,2026-03-15,12:50:00,770,Sunday
ZRH,LON,2026-03-15,167,easy,6600,0,110.0,2026-03-15 21:25:00,2026-03-15 22:15:00,2026-03-15,21:25:00,1285,2026-03-15,22:15:00,1335,Sunday
ZRH,LON,2026-03-15,208,British Airways,7200,0,120.0,2026-03-15 06:35:00,2026-03-15 07:35:00,2026-03-15,06:35:00,395,2026-03-15,07:35:00,455,Sunday
ZRH,LON,2026-03-15,234,British Airways,7200,0,120.0,2026-03-15 12:40:00,2026-03-15 13:40:00,2026-03-15,12:40:00,760,2026-03-15,13:40:00,820,Sunday
ZRH,LON,2026-03-15,241,British Airways,5700,0,95.0,2026-03-15 15:45:00,2026-03-15 16:20:00,2026-03-15,15:45:00,945,2026-03-15,16:20:00,980,Sunday
ZRH,LON,2026-03-15,321,SWISS,6600,0,110.0,2026-03-15 15:30:00,2026-03-15 16:20:00,2026-03-15,15:30:00,930,2026-03-15,16:20:00,980,Sunday
ZRH,LON,2026-03-15,194,KM Malta Airlines,65700,1,1095.0,2026-03-15 17:40:00,2026-03-16 10:55:00,2026-03-15,17:40:00,1060,2026-03-16,10:55:00,655,Sunday
ZRH,LON,2026-03-15,204,Air Serbia,99900,1,1665.0,2026-03-15 09:35:00,2026-03-16 12:20:00,2026-03-15,09:35:00,575,2026-03-16,12:20:00,740,Sunday
ZRH,LON,2026-03-15,204,Air Serbia,80100,1,1335.0,2026-03-15 15:05:00,2026-03-16 12:20:00,2026-03-15,15:05:00,905,2026-03-16,12:20:00,740,Sunday
ZRH,LON,2026-03-15,212,KM Malta Airlines,62100,1,1035.0,2026-03-15 18:40:00,2026-03-16 10:55:00,2026-03-15,18:40:00,1120,2026-03-16,10:55:00,655,Sunday
ZRH,LON,2026-03-16,70,easy,6900,0,115.0,2026-03-16 10:55:00,2026-03-16 11:50:00,2026-03-16,10:55:00,655,2026-03-16,11:50:00,710,Monday
ZRH,LON,2026-03-16,81,easy,6300,0,105.0,2026-03-16 10:05:00,2026-03-16 10:50:00,2026-03-16,10:05:00,605,2026-03-16,10:50:00,650,Monday
ZRH,LON,2026-03-16,119,easy,6300,0,105.0,2026-03-16 20:15:00,2026-03-16 21:00:00,2026-03-16,20:15:00,1215,2026-03-16,21:00:00,1260,Monday
ZRH,LON,2026-03-16,186,British Airways,6600,0,110.0,2026-03-16 13:20:00,2026-03-16 14:10:00,2026-03-16,13:20:00,800,2026-03-16,14:10:00,850,Monday
ZRH,LON,2026-03-16,166,Eurowings,26400,1,440.0,2026-03-16 08:40:00,2026-03-16 15:00:00,2026-03-16,08:40:00,520,2026-03-16,15:00:00,900,Monday
ZRH,LON,2026-03-16,166,Eurowings,22800,1,380.0,2026-03-16 09:45:00,2026-03-16 15:05:00,2026-03-16,09:45:00,585,2026-03-16,15:05:00,905,Monday
ZRH,LON,2026-03-16,166,Eurowings,21600,1,360.0,2026-03-16 10:00:00,2026-03-16 15:00:00,2026-03-16,10:00:00,600,2026-03-16,15:00:00,900,Monday
ZRH,LON,2026-03-16,166,Eurowings,20400,1,340.0,2026-03-16 14:00:00,2026-03-16 18:40:00,2026-03-16,14:00:00,840,2026-03-16,18:40:00,1120,Monday
ZRH,LON,2026-03-16,184,Vueling,45300,1,755.0,2026-03-16 21:35:00,2026-03-17 09:10:00,2026-03-16,21:35:00,1295,2026-03-17,09:10:00,550,Monday
ZRH,LON,2026-03-16,186,Vueling,57000,1,950.0,2026-03-16 21:35:00,2026-03-17 12:25:00,2026-03-16,21:35:00,1295,2026-03-17,12:25:00,745,Monday
ZRH,LON,2026-03-17,42,easy,6600,0,110.0,2026-03-17 20:45:00,2026-03-17 21:35:00,2026-03-17,20:45:00,1245,2026-03-17,21:35:00,1295,Tuesday
ZRH,LON,2026-03-17,60,easy,6300,0,105.0,2026-03-17 11:30:00,2026-03-17 12:15:00,2026-03-17,11:30:00,690,2026-03-17,12:15:00,735,Tuesday
ZRH,LON,2026-03-17,60,easy,6300,0,105.0,2026-03-17 20:15:00,2026-03-17 21:00:00,2026-03-17,20:15:00,1215,2026-03-17,21:00:00,1260,Tuesday
ZRH,LON,2026-03-17,150,British Airways,7200,0,120.0,2026-03-17 10:10:00,2026-03-17 11:10:00,2026-03-17,10:10:00,610,2026-03-17,11:10:00,670,Tuesday
ZRH,LON,2026-03-17,144,Vueling,52800,1,880.0,2026-03-17 09:40:00,2026-03-17 23:20:00,2026-03-17,09:40:00,580,2026-03-17,23:20:00,1400,Tuesday
ZRH,LON,2026-03-17,149,Vueling,40500,1,675.0,2026-03-17 21:35:00,2026-03-18 07:50:00,2026-03-17,21:35:00,1295,2026-03-18,07:50:00,470,Tuesday
ZRH,LON,2026-03-17,151,Vueling,24300,1,405.0,2026-03-17 09:40:00,2026-03-17 15:25:00,2026-03-17,09:40:00,580,2026-03-17,15:25:00,925,Tuesday
ZRH,LON,2026-03-17,159,Vueling,18600,1,310.0,2026-03-17 09:40:00,2026-03-17 13:50:00,2026-03-17,09:40:00,580,2026-03-17,13:50:00,830,Tuesday
ZRH,LON,2026-03-17,166,Eurowings,14100,1,235.0,2026-03-17 08:40:00,2026-03-17 11:35:00,2026-03-17,08:40:00,520,2026-03-17,11:35:00,695,Tuesday
ZRH,LON,2026-03-17,166,Eurowings,22800,1,380.0,2026-03-17 09:45:00,2026-03-17 15:05:00,2026-03-17,09:45:00,585,2026-03-17,15:05:00,905,Tuesday
ZRH,LON,2026-03-18,53,easy,6300,0,105.0,2026-03-18 11:30:00,2026-03-18 12:15:00,2026-03-18,11:30:00,690,2026-03-18,12:15:00,735,Wednesday
ZRH,LON,2026-03-18,81,easy,6600,0,110.0,2026-03-18 16:20:00,2026-03-18 17:10:00,2026-03-18,16:20:00,980,2026-03-18,17:10:00,1030,Wednesday
ZRH,LON,2026-03-18,81,easy,6300,0,105.0,2026-03-18 20:15:00,2026-03-18 21:00:00,2026-03-18,20:15:00,1215,2026-03-18,21:00:00,1260,Wednesday
ZRH,LON,2026-03-18,180,British Airways,6000,0,100.0,2026-03-18 14:50:00,2026-03-18 15:30:00,2026-03-18,14:50:00,890,2026-03-18,15:30:00,930,Wednesday
ZRH,LON,2026-03-18,180,British Airways,6000,0,100.0,2026-03-18 10:10:00,2026-03-18 10:50:00,2026-03-18,10:10:00,610,2026-03-18,10:50:00,650,Wednesday
ZRH,LON,2026-03-18,166,Eurowings,19500,1,325.0,2026-03-18 08:40:00,2026-03-18 13:05:00,2026-03-18,08:40:00,520,2026-03-18,13:05:00,785,Wednesday
ZRH,LON,2026-03-18,166,Eurowings,22800,1,380.0,2026-03-18 09:45:00,2026-03-18 15:05:00,2026-03-18,09:45:00,585,2026-03-18,15:05:00,905,Wednesday
ZRH,LON,2026-03-18,204,Eurowings,14100,1,235.0,2026-03-18 08:40:00,2026-03-18 11:35:00,2026-03-18,08:40:00,520,2026-03-18,11:35:00,695,Wednesday
ZRH,LON,2026-03-18,229,Tap Air Portugal,76800,1,1280.0,2026-03-18 13:30:00,2026-03-19 09:50:00,2026-03-18,13:30:00,810,2026-03-19,09:50:00,590,Wednesday
ZRH,LON,2026-03-18,231,Tap Air Portugal,75300,2,1255.0,2026-03-18 13:30:00,2026-03-19 09:25:00,2026-03-18,13:30:00,810,2026-03-19,09:25:00,565,Wednesday
ZRH,LON,2026-03-19,42,easy,6600,0,110.0,2026-03-19 20:45:00,2026-03-19 21:35:00,2026-03-19,20:45:00,1245,2026-03-19,21:35:00,1295,Thursday
ZRH,LON,2026-03-19,136,easy,6300,0,105.0,2026-03-19 11:20:00,2026-03-19 12:05:00,2026-03-19,11:20:00,680,2026-03-19,12:05:00,725,Thursday
ZRH,LON,2026-03-19,136,easy,6300,0,105.0,2026-03-19 20:15:00,2026-03-19 21:00:00,2026-03-19,20:15:00,1215,2026-03-19,21:00:00,1260,Thursday
ZRH,LON,2026-03-19,175,British Airways,6000,0,100.0,2026-03-19 14:50:00,2026-03-19 15:30:00,2026-03-19,14:50:00,890,2026-03-19,15:30:00,930,Thursday
ZRH,LON,2026-03-19,176,British Airways,6000,0,100.0,2026-03-19 10:10:00,2026-03-19 10:50:00,2026-03-19,10:10:00,610,2026-03-19,10:50:00,650,Thursday
ZRH,LON,2026-03-19,321,SWISS,6600,0,110.0,2026-03-19 12:10:00,2026-03-19 13:00:00,2026-03-19,12:10:00,730,2026-03-19,13:00:00,780,Thursday
ZRH,LON,2026-03-19,166,Eurowings,22800,1,380.0,2026-03-19 09:45:00,2026-03-19 15:05:00,2026-03-19,09:45:00,585,2026-03-19,15:05:00,905,Thursday
ZRH,LON,2026-03-19,204,Scandinavian Airlines,23700,1,395.0,2026-03-19 10:25:00,2026-03-19 16:00:00,2026-03-19,10:25:00,625,2026-03-19,16:00:00,960,Thursday
ZRH,LON,2026-03-19,204,Scandinavian Airlines,29700,1,495.0,2026-03-19 10:25:00,2026-03-19 17:40:00,2026-03-19,10:25:00,625,2026-03-19,17:40:00,1060,Thursday
ZRH,LON,2026-03-19,204,Scandinavian Airlines,32700,1,545.0,2026-03-19 10:25:00,2026-03-19 18:30:00,2026-03-19,10:25:00,625,2026-03-19,18:30:00,1110,Thursday
ZRH,LON,2026-03-20,117,easy,6600,0,110.0,2026-03-20 16:00:00,2026-03-20 16:50:00,2026-03-20,16:00:00,960,2026-03-20,16:50:00,1010,Friday
ZRH,LON,2026-03-20,134,easy,6000,0,100.0,2026-03-20 19:55:00,2026-03-20 20:35:00,2026-03-20,19:55:00,1195,2026-03-20,20:35:00,1235,Friday
ZRH,LON,2026-03-20,158,easy,6300,0,105.0,2026-03-20 10:45:00,2026-03-20 11:30:00,2026-03-20,10:45:00,645,2026-03-20,11:30:00,690,Friday
ZRH,LON,2026-03-20,209,British Airways,6000,0,100.0,2026-03-20 14:50:00,2026-03-20 15:30:00,2026-03-20,14:50:00,890,2026-03-20,15:30:00,930,Friday
ZRH,LON,2026-03-20,321,SWISS,6600,0,110.0,2026-03-20 12:10:00,2026-03-20 13:00:00,2026-03-20,12:10:00,730,2026-03-20,13:00:00,780,Friday
ZRH,LON,2026-03-20,156,Vueling,45300,1,755.0,2026-03-20 21:35:00,2026-03-21 09:10:00,2026-03-20,21:35:00,1295,2026-03-21,09:10:00,550,Friday
ZRH,LON,2026-03-20,163,Vueling,57000,1,950.0,2026-03-20 21:35:00,2026-03-21 12:25:00,2026-03-20,21:35:00,1295,2026-03-21,12:25:00,745,Friday
ZRH,LON,2026-03-20,166,Eurowings,20400,1,340.0,2026-03-20 08:30:00,2026-03-20 13:10:00,2026-03-20,08:30:00,510,2026-03-20,13:10:00,790,Friday
ZRH,LON,2026-03-20,166,Eurowings,14100,1,235.0,2026-03-20 15:45:00,2026-03-20 18:40:00,2026-03-20,15:45:00,945,2026-03-20,18:40:00,1120,Friday
ZRH,LON,2026-03-20,183,Vueling,45300,1,755.0,2026-03-20 21:35:00,2026-03-21 09:10:00,2026-03-20,21:35:00,1295,2026-03-21,09:10:00,550,Friday
ZRH,LON,2026-03-21,61,easy,6600,0,110.0,2026-03-21 13:20:00,2026-03-21 14:10:00,2026-03-21,13:20:00,800,2026-03-21,14:10:00,850,Saturday
ZRH,LON,2026-03-21,70,easy,6600,0,110.0,2026-03-21 16:05:00,2026-03-21 16:55:00,2026-03-21,16:05:00,965,2026-03-21,16:55:00,1015,Saturday
ZRH,LON,2026-03-21,81,easy,6300,0,105.0,2026-03-21 15:10:00,2026-03-21 15:55:00,2026-03-21,15:10:00,910,2026-03-21,15:55:00,955,Saturday
ZRH,LON,2026-03-21,99,easy,6300,0,105.0,2026-03-21 09:25:00,2026-03-21 10:10:00,2026-03-21,09:25:00,565,2026-03-21,10:10:00,610,Saturday
ZRH,LON,2026-03-21,122,British Airways,6300,0,105.0,2026-03-21 19:10:00,2026-03-21 19:55:00,2026-03-21,19:10:00,1150,2026-03-21,19:55:00,1195,Saturday
ZRH,LON,2026-03-21,135,British Airways,7200,0,120.0,2026-03-21 06:35:00,2026-03-21 07:35:00,2026-03-21,06:35:00,395,2026-03-21,07:35:00,455,Saturday
ZRH,LON,2026-03-21,150,British Airways,7200,0,120.0,2026-03-21 10:10:00,2026-03-21 11:10:00,2026-03-21,10:10:00,610,2026-03-21,11:10:00,670,Saturday
ZRH,LON,2026-03-21,186,British Airways,6900,0,115.0,2026-03-21 16:30:00,2026-03-21 17:25:00,2026-03-21,16:30:00,990,2026-03-21,17:25:00,1045,Saturday
ZRH,LON,2026-03-21,140,Vueling,45300,1,755.0,2026-03-21 21:35:00,2026-03-22 09:10:00,2026-03-21,21:35:00,1295,2026-03-22,09:10:00,550,Saturday
ZRH,LON,2026-03-21,152,Vueling,45300,1,755.0,2026-03-21 21:35:00,2026-03-22 09:10:00,2026-03-21,21:35:00,1295,2026-03-22,09:10:00,550,Saturday
ZRH,LON,2026-03-22,111,easy,6600,0,110.0,2026-03-22 21:25:00,2026-03-22 22:15:00,2026-03-22,21:25:00,1285,2026-03-22,22:15:00,1335,Sunday
ZRH,LON,2026-03-22,122,British Airways,7200,0,120.0,2026-03-22 11:15:00,2026-03-22 12:15:00,2026-03-22,11:15:00,675,2026-03-22,12:15:00,735,Sunday
ZRH,LON,2026-03-22,129,British Airways,7200,0,120.0,2026-03-22 06:35:00,2026-03-22 07:35:00,2026-03-22,06:35:00,395,2026-03-22,07:35:00,455,Sunday
ZRH,LON,2026-03-22,135,easy,6300,0,105.0,2026-03-22 21:25:00,2026-03-22 22:10:00,2026-03-22,21:25:00,1285,2026-03-22,22:10:00,1330,Sunday
ZRH,LON,2026-03-22,163,easy,6300,0,105.0,2026-03-22 12:05:00,2026-03-22 12:50:00,2026-03-22,12:05:00,725,2026-03-22,12:50:00,770,Sunday
ZRH,LON,2026-03-22,186,British Airways,7200,0,120.0,2026-03-22 12:40:00,2026-03-22 13:40:00,2026-03-22,12:40:00,760,2026-03-22,13:40:00,820,Sunday
ZRH,LON,2026-03-22,188,British Airways,6900,0,115.0,2026-03-22 14:00:00,2026-03-22 14:55:00,2026-03-22,14:00:00,840,2026-03-22,14:55:00,895,Sunday
ZRH,LON,2026-03-22,194,British Airways,5700,0,95.0,2026-03-22 15:45:00,2026-03-22 16:20:00,2026-03-22,15:45:00,945,2026-03-22,16:20:00,980,Sunday
ZRH,LON,2026-03-22,247,SWISS,6600,0,110.0,2026-03-22 15:30:00,2026-03-22 16:20:00,2026-03-22,15:30:00,930,2026-03-22,16:20:00,980,Sunday
ZRH,LON,2026-03-22,204,Scandinavian Airlines,23700,1,395.0,2026-03-22 10:25:00,2026-03-22 16:00:00,2026-03-22,10:25:00,625,2026-03-22,16:00:00,960,Sunday
ZRH,LON,2026-03-23,53,easy,6300,0,105.0,2026-03-23 10:05:00,2026-03-23 10:50:00,2026-03-23,10:05:00,605,2026-03-23,10:50:00,650,Monday
ZRH,LON,2026-03-23,60,easy,6600,0,110.0,2026-03-23 10:50:00,2026-03-23 11:40:00,2026-03-23,10:50:00,650,2026-03-23,11:40:00,700,Monday
ZRH,LON,2026-03-23,70,easy,6300,0,105.0,2026-03-23 20:15:00,2026-03-23 21:00:00,2026-03-23,20:15:00,1215,2026-03-23,21:00:00,1260,Monday
ZRH,LON,2026-03-23,138,British Airways,6600,0,110.0,2026-03-23 13:20:00,2026-03-23 14:10:00,2026-03-23,13:20:00,800,2026-03-23,14:10:00,850,Monday
